"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","Ozone","PM2.5"
2018-09-20,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,53
2018-09-21,"Bryson City","Swain",35.434767,-83.442133,2018,9,36,48
2018-09-21,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,43
2018-09-22,"Bryson City","Swain",35.434767,-83.442133,2018,9,34,43
2018-09-22,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,57
2018-09-23,"Bryson City","Swain",35.434767,-83.442133,2018,9,31,43
2018-09-23,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,45
2018-09-24,"Bryson City","Swain",35.434767,-83.442133,2018,9,24,30
2018-09-24,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,23
2018-09-25,"Bryson City","Swain",35.434767,-83.442133,2018,9,22,27
2018-09-25,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,31
2018-09-26,"Bryson City","Swain",35.434767,-83.442133,2018,9,16,23
2018-09-26,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,36
2018-09-27,"Bryson City","Swain",35.434767,-83.442133,2018,9,13,20
2018-09-27,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,32
2018-09-28,"Bryson City","Swain",35.434767,-83.442133,2018,9,27,22
2018-09-28,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,21
2018-09-29,"Bryson City","Swain",35.434767,-83.442133,2018,9,29,24
2018-09-29,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,21
2018-09-30,"Bryson City","Swain",35.434767,-83.442133,2018,9,29,25
2018-09-30,"Triple Oak","Wake",35.8652,-78.8197,2018,9,NA,25
2018-10-01,"Bryson City","Swain",35.434767,-83.442133,2018,10,29,35
2018-10-01,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,36
2018-10-02,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,36
2018-10-02,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,38
2018-10-03,"Bryson City","Swain",35.434767,-83.442133,2018,10,28,37
2018-10-03,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,42
2018-10-04,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,30
2018-10-04,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,43
2018-10-05,"Bryson City","Swain",35.434767,-83.442133,2018,10,28,32
2018-10-05,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,46
2018-10-06,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,37
2018-10-06,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,43
2018-10-07,"Bryson City","Swain",35.434767,-83.442133,2018,10,30,46
2018-10-07,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,39
2018-10-08,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,36
2018-10-08,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,25
2018-10-09,"Bryson City","Swain",35.434767,-83.442133,2018,10,NA,21
2018-10-09,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,19
2018-10-10,"Bryson City","Swain",35.434767,-83.442133,2018,10,NA,17
2018-10-10,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,27
2018-10-11,"Bryson City","Swain",35.434767,-83.442133,2018,10,NA,25
2018-10-11,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,17
2018-10-12,"Bryson City","Swain",35.434767,-83.442133,2018,10,33,22
2018-10-12,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,20
2018-10-13,"Bryson City","Swain",35.434767,-83.442133,2018,10,33,27
2018-10-13,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,18
2018-10-14,"Bryson City","Swain",35.434767,-83.442133,2018,10,30,36
2018-10-14,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,27
2018-10-15,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,40
2018-10-15,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,44
2018-10-16,"Bryson City","Swain",35.434767,-83.442133,2018,10,22,30
2018-10-16,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,35
2018-10-17,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,24
2018-10-17,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,19
2018-10-18,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,25
2018-10-18,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,17
2018-10-19,"Bryson City","Swain",35.434767,-83.442133,2018,10,33,38
2018-10-19,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,28
2018-10-20,"Bryson City","Swain",35.434767,-83.442133,2018,10,37,33
2018-10-20,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,34
2018-10-21,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,22
2018-10-21,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,3
2018-10-22,"Bryson City","Swain",35.434767,-83.442133,2018,10,26,23
2018-10-22,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,14
2018-10-23,"Bryson City","Swain",35.434767,-83.442133,2018,10,NA,36
2018-10-23,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,29
2018-10-24,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,35
2018-10-24,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,21
2018-10-25,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,43
2018-10-25,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,19
2018-10-26,"Bryson City","Swain",35.434767,-83.442133,2018,10,32,32
2018-10-26,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,17
2018-10-27,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,30
2018-10-27,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,10
2018-10-28,"Bryson City","Swain",35.434767,-83.442133,2018,10,39,33
2018-10-28,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,15
2018-10-29,"Bryson City","Swain",35.434767,-83.442133,2018,10,38,21
2018-10-29,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,16
2018-10-30,"Bryson City","Swain",35.434767,-83.442133,2018,10,31,26
2018-10-30,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,24
2018-10-31,"Bryson City","Swain",35.434767,-83.442133,2018,10,35,43
2018-10-31,"Triple Oak","Wake",35.8652,-78.8197,2018,10,NA,39
2018-11-01,"Bryson City","Swain",35.434767,-83.442133,2018,11,35,43
2018-11-01,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,24
2018-11-02,"Bryson City","Swain",35.434767,-83.442133,2018,11,27,17
2018-11-02,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,18
2018-11-03,"Bryson City","Swain",35.434767,-83.442133,2018,11,33,29
2018-11-03,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,13
2018-11-04,"Bryson City","Swain",35.434767,-83.442133,2018,11,39,34
2018-11-04,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,19
2018-11-05,"Bryson City","Swain",35.434767,-83.442133,2018,11,29,25
2018-11-05,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,19
2018-11-06,"Bryson City","Swain",35.434767,-83.442133,2018,11,36,18
2018-11-06,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,31
2018-11-07,"Bryson City","Swain",35.434767,-83.442133,2018,11,29,24
2018-11-07,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,26
2018-11-08,"Bryson City","Swain",35.434767,-83.442133,2018,11,25,40
2018-11-08,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,35
2018-11-09,"Bryson City","Swain",35.434767,-83.442133,2018,11,23,23
2018-11-09,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,26
2018-11-10,"Bryson City","Swain",35.434767,-83.442133,2018,11,35,32
2018-11-10,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,13
2018-11-11,"Bryson City","Swain",35.434767,-83.442133,2018,11,32,49
2018-11-11,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,21
2018-11-12,"Bryson City","Swain",35.434767,-83.442133,2018,11,21,36
2018-11-12,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,27
2018-11-13,"Bryson City","Swain",35.434767,-83.442133,2018,11,18,16
2018-11-13,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,12
2018-11-14,"Bryson City","Swain",35.434767,-83.442133,2018,11,31,17
2018-11-14,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,24
2018-11-15,"Bryson City","Swain",35.434767,-83.442133,2018,11,28,14
2018-11-15,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,12
2018-11-16,"Bryson City","Swain",35.434767,-83.442133,2018,11,38,26
2018-11-16,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,15
2018-11-17,"Bryson City","Swain",35.434767,-83.442133,2018,11,25,43
2018-11-17,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,33
2018-11-18,"Bryson City","Swain",35.434767,-83.442133,2018,11,27,52
2018-11-18,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,45
2018-11-19,"Bryson City","Swain",35.434767,-83.442133,2018,11,32,52
2018-11-19,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,57
2018-11-20,"Bryson City","Swain",35.434767,-83.442133,2018,11,30,29
2018-11-20,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,37
2018-11-21,"Bryson City","Swain",35.434767,-83.442133,2018,11,28,33
2018-11-21,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,22
2018-11-22,"Bryson City","Swain",35.434767,-83.442133,2018,11,31,47
2018-11-22,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,35
2018-11-23,"Bryson City","Swain",35.434767,-83.442133,2018,11,34,55
2018-11-23,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,21
2018-11-24,"Bryson City","Swain",35.434767,-83.442133,2018,11,30,26
2018-11-24,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,16
2018-11-25,"Bryson City","Swain",35.434767,-83.442133,2018,11,27,28
2018-11-25,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,35
2018-11-26,"Bryson City","Swain",35.434767,-83.442133,2018,11,24,20
2018-11-26,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,22
2018-11-27,"Bryson City","Swain",35.434767,-83.442133,2018,11,31,25
2018-11-27,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,10
2018-11-28,"Bryson City","Swain",35.434767,-83.442133,2018,11,30,28
2018-11-28,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,21
2018-11-29,"Bryson City","Swain",35.434767,-83.442133,2018,11,13,56
2018-11-29,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,29
2018-11-30,"Bryson City","Swain",35.434767,-83.442133,2018,11,5,59
2018-11-30,"Triple Oak","Wake",35.8652,-78.8197,2018,11,NA,38
2018-12-01,"Bryson City","Swain",35.434767,-83.442133,2018,12,27,35
2018-12-01,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,46
2018-12-02,"Bryson City","Swain",35.434767,-83.442133,2018,12,39,28
2018-12-02,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,16
2018-12-03,"Bryson City","Swain",35.434767,-83.442133,2018,12,37,28
2018-12-03,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,34
2018-12-04,"Bryson City","Swain",35.434767,-83.442133,2018,12,25,20
2018-12-04,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,13
2018-12-05,"Bryson City","Swain",35.434767,-83.442133,2018,12,28,20
2018-12-05,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,10
2018-12-06,"Bryson City","Swain",35.434767,-83.442133,2018,12,23,42
2018-12-06,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,20
2018-12-07,"Bryson City","Swain",35.434767,-83.442133,2018,12,29,32
2018-12-07,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,32
2018-12-08,"Bryson City","Swain",35.434767,-83.442133,2018,12,32,33
2018-12-08,"Triple Oak","Wake",35.8652,-78.8197,2018,12,NA,35
2018-12-09,"Bryson City","Swain",35.434767,-83.442133,2018,12,34,20
